order_id,customer_id,store_id,order_date,promotion_id
18576,25422,90,11/1/2020,2
18577,46960,81,6/24/2021,1
18578,9874,87,7/13/2020,37
18579,37992,16,11/17/2021,35
18580,31948,12,5/18/2021,5
18581,42331,90,11/6/2021,36
18582,49210,90,12/30/2023,6
18583,33723,87,7/5/2020,46
18584,20207,28,11/30/2022,34
18585,43456,23,9/2/2022,3
18586,46388,93,12/21/2020,11
18587,14008,45,2/17/2021,15
18588,20277,27,7/12/2023,27
18589,22738,8,10/17/2020,3
18590,24097,96,9/27/2023,12
18591,9187,42,10/12/2023,12
18592,18767,40,4/13/2021,48
18593,2257,42,11/1/2023,30
18594,9305,14,10/7/2021,33
18595,23441,88,12/3/2021,5
18596,41607,27,9/20/2020,36
18597,46296,88,10/5/2022,46
18598,9272,89,8/2/2021,22
18599,30465,53,2/24/2022,45
18600,48542,60,5/27/2021,22
18601,48257,34,8/13/2022,41
18602,40416,38,8/15/2021,29
18603,45432,32,9/18/2021,45
18604,16316,12,3/2/2020,48
18605,42124,88,4/24/2021,42
18606,13722,89,11/9/2021,42
18607,19802,36,1/3/2022,17
18608,22628,51,7/4/2023,19
18609,29021,30,1/7/2022,17
18610,4427,12,3/12/2023,27
18611,44748,72,7/15/2022,44
18612,30453,5,7/19/2021,5
18613,8440,89,12/1/2021,5
18614,10395,20,5/16/2023,21
18615,22026,39,5/21/2023,49
18616,36367,89,12/5/2021,17
18617,28527,81,5/4/2023,50
18618,37418,52,8/2/2020,48
18619,13935,6,5/9/2020,23
18620,43851,17,4/18/2021,39
18621,32196,33,5/11/2020,8
18622,14966,28,12/21/2023,20
18623,25736,77,9/17/2023,11
18624,16527,84,2/23/2023,19
18625,42941,60,11/24/2022,49
18626,35987,30,10/7/2022,44
18627,12523,85,9/18/2021,37
18628,12087,86,3/26/2022,47
18629,30463,2,4/16/2020,13
18630,40103,51,3/28/2021,12
18631,30818,11,11/13/2022,30
18632,31138,40,5/27/2023,43
18633,17375,100,12/8/2021,41
18634,33933,86,1/16/2021,23
18635,46764,62,12/3/2022,40
18636,24583,14,4/4/2023,11
18637,35897,72,2/24/2022,19
18638,45252,31,11/7/2022,1
18639,30745,8,9/19/2022,31
18640,16269,41,10/4/2023,26
18641,24718,21,1/5/2021,21
18642,48967,12,6/2/2021,49
18643,13137,75,11/1/2021,1
18644,20499,24,11/4/2021,20
18645,21278,91,2/17/2021,9
18646,30362,75,10/9/2023,48
18647,27547,58,11/20/2020,42
18648,35287,78,12/10/2022,5
18649,46075,74,7/9/2021,34
18650,35573,65,4/11/2021,20
18651,19106,100,6/9/2022,34
18652,4053,33,2/5/2023,35
18653,9899,95,3/31/2020,8
18654,14188,91,5/3/2022,45
18655,25320,21,1/13/2023,10
18656,5332,95,10/23/2023,1
18657,3946,80,5/3/2022,48
18658,13169,57,10/21/2021,43
18659,11377,37,4/24/2021,10
18660,42520,80,8/12/2023,33
18661,44309,40,11/4/2022,6
18662,558,81,5/25/2021,14
18663,16038,36,4/6/2023,29
18664,20511,64,1/14/2021,2
18665,43191,5,7/9/2020,25
18666,30372,84,7/4/2021,33
18667,13537,81,12/28/2021,14
18668,40002,50,3/30/2023,9
18669,19175,55,6/19/2023,32
18670,36024,85,2/1/2023,44
18671,147,43,7/26/2020,44
18672,7043,70,2/11/2021,29
18673,6533,83,8/13/2020,39
18674,40649,82,3/4/2023,13
18675,37689,59,4/11/2020,37
18676,6668,100,3/4/2020,25
18677,6651,11,1/1/2020,41
18678,4891,86,7/22/2023,35
18679,41413,46,11/10/2023,46
18680,44796,7,3/6/2021,44
18681,27835,52,10/3/2021,44
18682,31400,5,4/8/2021,5
18683,36245,54,1/27/2021,49
18684,47395,84,4/12/2021,15
18685,49572,28,4/27/2021,32
18686,6140,99,11/21/2021,43
18687,15775,97,9/4/2021,15
18688,9690,80,11/6/2021,10
18689,40704,27,11/25/2020,9
18690,17678,29,5/15/2021,18
18691,38010,13,10/31/2020,22
18692,5259,95,9/21/2021,35
18693,36293,1,3/3/2021,46
18694,22630,25,3/20/2021,34
18695,31983,27,10/19/2021,31
18696,32582,34,9/13/2020,10
18697,43023,8,3/27/2021,3
18698,34884,88,8/13/2022,27
18699,6330,36,12/12/2022,22
18700,40130,27,12/24/2021,2
18701,10509,89,2/26/2020,3
18702,20443,25,8/5/2020,31
18703,16599,10,3/29/2022,47
18704,7076,37,3/6/2022,35
18705,41163,48,8/25/2023,19
18706,39672,54,1/19/2021,6
18707,40859,97,3/31/2023,20
18708,34478,10,2/26/2020,6
18709,7570,70,4/7/2021,41
18710,839,41,12/26/2023,44
18711,24656,68,2/20/2021,22
18712,41471,46,5/14/2020,36
18713,36288,61,9/19/2021,43
18714,13145,91,10/14/2023,30
18715,19381,76,10/13/2020,43
18716,26672,79,1/25/2021,42
18717,11017,69,9/27/2023,43
18718,14773,26,7/3/2021,41
18719,31516,7,7/1/2021,45
18720,44460,64,4/15/2020,2
18721,7165,43,2/11/2022,14
18722,48843,97,5/1/2023,17
18723,23800,22,8/14/2023,44
18724,16563,59,6/8/2023,37
18725,15211,13,12/5/2023,26
18726,15013,85,2/24/2022,34
18727,42049,42,8/24/2020,45
18728,6935,53,6/10/2023,47
18729,5004,7,12/12/2023,14
18730,799,46,2/9/2022,31
18731,28236,6,11/7/2020,19
18732,33579,11,7/5/2022,8
18733,20424,51,3/24/2020,34
18734,48795,8,5/26/2021,32
18735,15159,100,11/14/2022,45
18736,1331,85,1/26/2023,3
18737,49670,58,10/10/2021,24
18738,21829,24,12/24/2020,41
18739,11482,56,12/14/2021,16
18740,28735,76,11/13/2023,43
18741,40421,61,11/25/2022,39
18742,9911,81,7/3/2022,27
18743,16853,72,1/23/2020,31
18744,10158,64,1/22/2021,5
18745,3498,34,11/30/2021,19
18746,1311,76,9/7/2022,25
18747,44189,44,11/10/2020,47
18748,5907,82,5/13/2021,4
18749,46989,30,3/31/2022,41
18750,3553,84,9/29/2021,26
18751,34837,58,11/25/2021,14
18752,14238,37,10/26/2021,16
18753,7177,32,5/17/2023,9
18754,43896,82,5/6/2021,48
18755,19048,2,4/23/2023,45
18756,41308,12,10/10/2022,33
18757,28963,44,7/30/2021,31
18758,14279,18,1/3/2021,39
18759,39886,40,11/24/2023,8
18760,6422,63,8/27/2020,15
18761,11053,96,5/21/2023,35
18762,39482,13,12/14/2021,37
18763,10742,57,4/19/2022,49
18764,2532,86,6/18/2021,47
18765,1981,38,8/5/2022,45
18766,19507,14,1/23/2023,6
18767,46534,49,11/5/2021,13
18768,48364,62,4/8/2023,25
18769,13510,81,4/13/2021,21
18770,4629,32,9/2/2022,4
18771,41381,56,6/30/2020,20
18772,7792,64,12/28/2020,48
18773,757,34,9/17/2021,8
18774,16010,34,12/26/2023,42
18775,17896,76,10/22/2022,27
18776,46918,78,9/6/2020,41
18777,27868,34,4/21/2022,29
18778,13798,89,9/24/2021,26
18779,134,52,1/19/2021,4
18780,29982,76,10/22/2020,3
18781,25240,17,8/21/2022,47
18782,47506,39,9/30/2021,16
18783,28775,48,10/29/2022,40
18784,10162,63,1/20/2021,21
18785,36630,3,10/7/2020,45
18786,42034,11,1/14/2020,36
18787,13755,31,8/27/2022,2
18788,21010,69,8/17/2023,8
18789,19227,29,7/19/2022,30
18790,27309,23,8/30/2020,1
18791,11358,46,3/29/2020,4
18792,33152,1,4/1/2020,24
18793,28571,31,1/7/2023,30
18794,43096,95,8/13/2020,26
18795,30448,80,10/4/2020,38
18796,11398,67,10/14/2022,6
18797,48302,87,12/25/2023,16
18798,28700,12,8/27/2023,43
18799,11852,12,7/21/2022,50
18800,25910,54,8/20/2021,10
18801,45672,96,10/2/2020,1
18802,39688,91,7/31/2023,41
18803,324,33,2/8/2021,29
18804,32838,58,3/9/2020,27
18805,7511,74,2/4/2022,5
18806,48605,76,12/14/2020,33
18807,19868,82,7/16/2021,14
18808,17549,42,5/9/2020,25
18809,24911,93,5/3/2022,5
18810,38525,49,3/3/2023,30
18811,18328,6,12/14/2022,30
18812,16871,23,4/1/2020,44
18813,37017,32,6/14/2020,30
18814,33748,7,11/6/2020,31
18815,9343,45,12/26/2023,32
18816,27117,87,9/4/2023,2
18817,3523,99,2/21/2022,49
18818,4656,68,3/10/2023,8
18819,40286,42,4/29/2021,11
18820,13348,60,10/20/2021,50
18821,12287,70,3/10/2023,28
18822,5707,98,11/27/2022,48
18823,35248,58,11/1/2021,7
18824,38891,84,1/23/2020,19
18825,16228,3,1/22/2022,19
18826,25165,47,12/19/2020,22
18827,10875,1,12/14/2021,49
18828,32382,60,9/22/2021,39
18829,41142,42,10/26/2020,44
18830,41115,34,12/6/2023,33
18831,13497,88,12/30/2023,46
18832,48814,56,4/2/2023,17
18833,46609,5,2/14/2023,16
18834,31800,11,2/2/2021,46
18835,31464,20,1/3/2022,44
18836,12334,69,1/20/2022,27
18837,46353,46,7/24/2023,50
18838,45744,8,7/18/2023,22
18839,34844,69,12/22/2021,7
18840,46515,12,9/1/2021,8
18841,47081,55,9/2/2021,46
18842,42463,94,12/19/2023,23
18843,16696,19,2/18/2020,24
18844,25127,11,10/9/2020,1
18845,13750,86,8/4/2021,17
18846,49203,93,5/14/2023,8
18847,46255,47,6/29/2023,18
18848,24687,37,10/13/2020,35
18849,8540,52,9/27/2023,3
18850,36370,48,12/13/2020,2
18851,18601,47,10/10/2020,38
18852,43320,79,9/6/2022,12
18853,18092,57,12/14/2020,16
18854,47193,27,9/22/2023,23
18855,46969,28,10/25/2020,14
18856,42241,28,9/13/2021,15
18857,29120,93,9/1/2022,4
18858,26822,68,7/21/2020,11
18859,981,10,3/8/2022,36
18860,22786,39,3/5/2022,42
18861,42000,37,11/19/2022,31
18862,12793,21,7/3/2022,4
18863,15569,11,10/21/2021,10
18864,36224,67,9/14/2021,44
18865,17694,16,2/19/2022,23
18866,4707,28,5/17/2020,22
18867,14919,50,12/8/2020,6
18868,6616,51,5/14/2020,39
18869,20177,11,2/12/2020,30
18870,34578,89,7/31/2022,15
18871,2155,91,4/3/2021,1
18872,27655,11,12/22/2021,19
18873,35425,26,5/14/2020,3
18874,2783,55,5/1/2020,1
18875,47679,89,9/20/2023,40
18876,16285,27,3/19/2022,42
18877,38570,81,9/10/2023,45
18878,11795,83,4/22/2020,50
18879,8281,70,7/13/2021,27
18880,39926,4,1/1/2023,28
18881,25247,8,12/1/2022,48
18882,15025,65,12/20/2021,30
18883,11116,59,12/21/2023,39
18884,48196,94,3/2/2020,23
18885,33029,41,2/4/2020,47
18886,6168,78,11/3/2023,6
18887,34307,84,11/11/2022,1
18888,15611,5,4/14/2021,45
18889,21456,79,12/21/2022,6
18890,15972,40,8/3/2021,15
18891,29422,22,4/4/2021,16
18892,39278,51,6/23/2023,12
18893,5338,76,12/3/2022,7
18894,17758,67,1/24/2021,49
18895,33151,1,1/28/2022,12
18896,19584,50,12/3/2023,3
18897,3359,19,7/13/2022,7
18898,28125,74,11/24/2020,48
18899,42165,19,1/15/2020,4
18900,20711,78,12/7/2022,4
18901,47752,83,6/24/2021,24
18902,4116,88,6/20/2023,17
18903,25275,47,2/11/2021,49
18904,10039,40,5/24/2022,28
18905,37724,16,7/8/2021,35
18906,24564,75,6/2/2020,7
18907,27936,81,7/31/2023,29
18908,26280,99,9/30/2023,24
18909,35332,41,9/11/2022,37
18910,25220,22,6/7/2021,33
18911,1081,41,7/15/2023,28
18912,3017,54,12/21/2020,4
18913,41401,26,11/27/2021,14
18914,39190,90,12/5/2020,26
18915,4175,7,4/2/2020,13
18916,30772,91,5/10/2021,14
18917,4945,74,8/30/2023,20
18918,48356,55,5/28/2023,11
18919,6128,7,4/25/2022,26
18920,29283,53,12/28/2023,2
18921,36437,77,3/25/2023,18
18922,48049,20,6/13/2022,19
18923,29936,13,10/2/2022,46
18924,40074,66,12/19/2021,39
18925,40910,23,5/21/2022,9
18926,34620,36,1/7/2021,34
18927,10123,55,1/22/2023,28
18928,2347,81,12/26/2022,34
18929,34600,22,10/2/2020,21
18930,7343,75,10/21/2023,37
18931,25862,64,9/28/2022,29
18932,1326,59,12/27/2020,17
18933,15350,4,2/28/2020,3
18934,3466,87,11/20/2020,12
18935,43611,41,7/17/2020,10
18936,14317,75,10/8/2022,7
18937,49649,1,2/1/2022,18
18938,46212,31,8/17/2022,5
18939,26626,97,2/28/2020,36
18940,2871,57,2/2/2020,33
18941,10204,43,7/19/2020,26
18942,40755,24,3/5/2021,29
18943,49575,66,3/13/2020,8
18944,15109,32,3/23/2023,35
18945,17450,30,1/5/2020,36
18946,17692,5,11/12/2022,29
18947,29326,25,8/16/2021,2
18948,12529,69,9/11/2021,46
18949,7777,81,8/7/2020,32
18950,39506,55,4/13/2021,2
18951,28456,23,8/14/2020,26
18952,16285,62,6/23/2023,40
18953,38324,100,3/11/2023,35
18954,38007,20,8/30/2021,47
18955,30794,66,3/23/2020,27
18956,10090,43,12/28/2022,37
18957,35518,60,1/21/2021,33
18958,14693,22,8/18/2023,48
18959,21749,62,4/28/2023,27
18960,4383,100,6/17/2022,35
18961,36967,76,1/5/2020,45
18962,9178,30,6/30/2023,4
18963,36956,22,5/5/2023,8
18964,6141,99,5/23/2023,29
18965,34235,38,3/8/2021,44
18966,30662,66,7/14/2020,1
18967,20130,13,3/25/2021,49
18968,14939,46,8/28/2022,26
18969,32126,69,10/30/2021,10
18970,4329,53,9/25/2023,38
18971,14903,81,8/10/2020,39
18972,9595,69,12/2/2023,33
18973,41346,50,1/26/2021,12
18974,9008,7,10/11/2022,28
18975,36557,71,4/16/2021,29
18976,15851,38,7/21/2020,40
18977,5166,53,9/30/2022,2
18978,32435,89,6/8/2021,19
18979,21045,97,10/18/2022,18
18980,31816,16,4/27/2023,10
18981,8226,24,6/1/2021,26
18982,46895,12,6/16/2023,49
18983,10748,31,12/8/2022,21
18984,3252,27,2/8/2022,8
18985,46097,100,6/21/2022,45
18986,46439,62,2/17/2021,4
18987,565,81,7/19/2023,36
18988,47836,3,8/12/2022,25
18989,18912,17,3/19/2023,29
18990,24900,8,10/15/2023,37
18991,9697,18,9/22/2023,25
18992,41069,88,10/1/2021,46
18993,38935,41,4/26/2020,29
18994,22132,12,6/9/2022,46
18995,5356,99,2/22/2020,40
18996,13371,30,10/5/2020,15
18997,30266,87,11/23/2022,44
18998,23848,47,1/12/2021,24
18999,10900,37,7/19/2020,29
19000,49252,71,3/22/2021,33
19001,4773,19,12/11/2021,22
19002,49294,87,2/10/2022,18
19003,11864,6,4/20/2022,2
19004,30116,3,10/5/2023,30
19005,22025,85,8/22/2020,33
19006,48652,93,8/3/2020,34
19007,17282,31,3/8/2022,18
19008,40015,50,6/10/2020,40
19009,1603,33,10/24/2020,47
19010,33146,46,5/1/2023,43
19011,36251,28,1/21/2020,4
19012,22815,6,5/27/2021,13
19013,44766,39,12/21/2022,49
19014,13241,53,1/14/2020,18
19015,2388,100,8/3/2021,43
19016,36124,78,8/26/2023,21
19017,16814,29,8/27/2020,31
19018,20256,47,7/21/2020,23
19019,31210,79,7/8/2021,9
19020,11450,44,7/1/2023,4
19021,26072,10,5/27/2022,37
19022,4407,48,10/21/2023,10
19023,43598,73,12/16/2022,6
19024,29463,94,6/28/2023,15
19025,11012,85,6/28/2023,11
19026,3291,67,12/29/2022,28
19027,2220,87,11/27/2020,44
19028,40548,28,12/12/2021,47
19029,41475,34,2/10/2022,45
19030,31756,82,4/26/2020,40
19031,38135,61,10/20/2021,18
19032,14431,33,4/20/2021,17
19033,7911,93,12/19/2020,5
19034,46216,70,3/25/2022,28
19035,4661,17,4/8/2023,11
19036,40277,4,7/20/2023,39
19037,3080,56,8/17/2021,22
19038,17539,93,1/20/2020,12
19039,1864,69,12/17/2022,42
19040,926,61,10/17/2022,3
19041,7445,5,2/4/2021,25
19042,11941,24,8/9/2023,49
19043,38193,94,6/17/2023,36
19044,41789,17,4/2/2023,45
19045,40366,98,4/16/2021,17
19046,25548,57,2/6/2020,20
19047,15483,4,1/5/2021,14
19048,41561,28,8/26/2022,8
19049,10106,68,2/7/2022,13
19050,8099,15,11/4/2022,40
19051,18252,98,11/27/2022,34
19052,14289,44,6/16/2022,37
19053,41836,46,10/25/2020,31
19054,9314,100,4/30/2023,31
19055,46138,68,8/30/2023,39
19056,2479,67,6/18/2021,36
19057,10572,18,11/5/2021,45
19058,1278,50,3/7/2021,9
19059,27522,41,1/23/2023,27
19060,19921,50,3/1/2023,12
19061,29762,61,2/22/2022,17
19062,35876,72,11/5/2023,2
19063,21618,72,11/16/2021,13
19064,48149,85,6/26/2023,21
19065,914,74,1/27/2020,41
19066,58,86,7/31/2020,29
19067,1394,92,2/11/2020,27
19068,2002,99,8/9/2023,36
19069,41110,39,2/19/2021,17
19070,5713,28,10/25/2020,3
19071,46682,78,1/17/2022,42
19072,9649,93,7/9/2021,45
19073,4645,97,11/24/2021,27
19074,5224,8,6/29/2020,24
19075,31504,69,8/14/2021,37
19076,29934,57,9/11/2022,25
19077,950,54,2/12/2022,3
19078,2925,53,3/6/2022,48
19079,27524,54,2/21/2020,42
19080,32019,41,12/19/2020,14
19081,14975,33,10/8/2023,2
19082,22761,18,3/3/2020,38
19083,3070,96,3/2/2023,45
19084,2951,64,4/28/2020,10
19085,40263,93,3/9/2022,12
19086,5755,91,8/3/2023,25
19087,40197,89,6/28/2020,42
19088,28186,12,7/17/2020,35
19089,25960,38,10/17/2022,6
19090,40768,60,7/28/2023,16
19091,27645,39,11/1/2022,4
19092,23408,78,12/20/2020,33
19093,21581,24,5/20/2021,34
19094,7136,10,3/30/2021,1
19095,31118,10,10/12/2023,39
19096,21294,85,10/5/2021,41
19097,21736,55,2/23/2023,42
19098,10430,20,9/30/2022,21
19099,2659,51,12/29/2021,20
19100,5594,85,5/29/2020,17
19101,5121,35,4/11/2021,14
19102,766,14,3/7/2021,49
19103,19733,76,1/6/2022,17
19104,47384,9,8/5/2021,27
19105,42765,97,4/17/2022,38
19106,21528,49,2/24/2020,29
19107,27173,86,5/29/2020,22
19108,37402,47,4/6/2022,16
19109,23183,12,6/27/2020,45
19110,16247,2,3/9/2022,40
19111,34813,56,11/23/2023,50
19112,22707,76,11/25/2021,12
19113,25186,23,1/4/2023,35
19114,16698,54,2/22/2022,49
19115,9064,39,5/13/2023,50
19116,3917,57,4/25/2021,25
19117,17306,44,5/27/2021,15
19118,19246,52,5/2/2021,30
19119,29034,18,5/9/2021,33
19120,6446,93,1/22/2020,14
19121,25141,98,2/8/2022,42
19122,28951,37,6/18/2021,50
19123,5051,6,8/1/2022,31
19124,41832,44,2/3/2021,10
19125,46480,68,4/1/2023,24
19126,24813,45,5/17/2022,3
19127,34463,78,1/10/2022,20
19128,17228,30,10/29/2020,22
19129,23061,9,9/14/2020,22
19130,21366,32,12/17/2020,43
19131,13074,93,7/27/2023,11
19132,44548,60,3/19/2021,9
19133,35610,60,9/9/2022,9
19134,22081,30,10/26/2021,48
19135,34593,70,7/18/2021,34
19136,2174,44,5/29/2023,28
19137,31594,82,8/20/2020,31
19138,43870,27,12/6/2023,36
19139,33271,83,8/30/2022,11
19140,4873,24,7/8/2021,11
19141,40521,98,7/6/2022,30
19142,11910,52,2/1/2021,30
19143,48877,55,1/17/2022,6
19144,16813,52,2/11/2021,11
19145,15386,93,5/12/2023,18
19146,23113,55,9/8/2022,50
19147,48869,49,4/18/2020,47
19148,36277,13,10/31/2023,5
19149,41003,76,6/1/2023,44
19150,9994,44,3/7/2020,19
19151,35074,83,7/3/2022,3
19152,45481,88,5/17/2023,24
19153,9768,22,9/4/2023,19
19154,9346,27,8/9/2023,48
19155,26465,69,8/14/2022,35
19156,46555,65,4/8/2022,23
19157,46563,94,12/22/2020,17
19158,10229,52,1/23/2023,23
19159,1210,41,3/24/2021,18
19160,9278,81,8/2/2023,8
19161,23712,90,6/26/2022,49
19162,22520,59,6/2/2022,17
19163,7174,41,7/14/2020,7
19164,9569,96,12/10/2022,1
19165,7637,94,9/17/2021,34
19166,14051,47,3/8/2021,26
19167,48634,64,10/13/2021,32
19168,12894,37,3/11/2023,11
19169,1008,10,7/22/2023,38
19170,1416,37,11/5/2021,19
19171,27135,5,4/4/2020,17
19172,28607,8,11/5/2022,21
19173,8321,43,3/21/2021,22
19174,34392,67,9/13/2021,28
19175,8796,63,4/21/2022,35
19176,963,14,3/12/2023,44
19177,11386,43,11/19/2020,31
19178,26877,76,12/14/2020,19
19179,32310,44,5/9/2023,47
19180,18036,62,3/30/2021,31
19181,25453,43,11/28/2021,4
19182,37954,51,2/23/2020,9
19183,6201,30,5/18/2022,38
19184,48004,55,7/9/2022,18
19185,32773,39,11/8/2021,3
19186,16890,21,11/21/2021,20
19187,2140,85,5/2/2023,7
19188,19243,38,8/20/2023,49
19189,18086,74,7/5/2022,13
19190,9814,97,4/21/2023,9
19191,14590,1,7/14/2020,41
19192,23488,68,12/27/2022,50
19193,21693,60,10/27/2021,42
19194,34786,74,1/6/2023,18
19195,12488,42,8/27/2020,42
19196,18321,14,9/28/2020,6
19197,22741,29,8/28/2022,32
19198,4273,49,4/29/2021,12
19199,48842,72,5/29/2023,14
19200,19853,47,4/12/2020,12
19201,1938,33,4/4/2020,3
19202,33152,96,2/17/2020,39
19203,46143,34,6/22/2021,10
19204,46214,34,4/15/2022,34
19205,34266,12,8/3/2022,42
19206,43204,97,10/15/2022,24
19207,20788,70,8/2/2023,3
19208,32617,7,11/4/2023,43
19209,30792,33,12/18/2021,40
19210,3792,91,11/24/2022,44
19211,23537,75,11/4/2022,45
19212,21951,27,12/19/2021,26
19213,44284,68,10/23/2020,6
19214,2204,28,8/24/2022,32
19215,34977,15,8/29/2022,9
19216,17144,38,6/21/2023,38
19217,42579,95,6/26/2021,48
19218,46382,90,6/25/2023,7
19219,18105,80,12/4/2021,50
19220,15415,19,2/4/2021,33
19221,25064,11,11/2/2023,40
19222,46330,4,10/31/2021,19
19223,106,50,8/22/2022,18
19224,2619,98,4/28/2022,11
19225,25026,99,7/21/2020,42
19226,20696,73,12/9/2023,11
19227,29290,11,10/8/2022,11
19228,12897,73,10/30/2020,19
19229,38721,84,11/5/2021,31
19230,20187,58,5/25/2020,21
19231,25747,98,9/25/2020,5
19232,48775,88,2/22/2023,34
19233,30972,59,9/23/2021,25
19234,8957,6,11/18/2020,2
19235,41762,99,9/4/2021,12
19236,28481,31,7/21/2023,48
19237,23597,62,11/14/2022,35
19238,21961,23,1/25/2023,19
19239,30176,31,4/7/2023,19
19240,43457,80,5/12/2021,15
19241,7029,63,5/3/2021,7
19242,25295,5,9/17/2020,24
19243,25084,16,10/24/2022,27
19244,9950,83,7/21/2022,39
19245,15281,97,3/4/2023,6
19246,34776,89,3/23/2020,31
19247,15917,65,12/17/2021,49
19248,995,67,10/18/2020,36
19249,13909,85,5/21/2021,34
19250,41022,45,3/25/2021,1
19251,42023,13,12/7/2020,16
19252,29673,99,4/1/2021,33
19253,12039,46,5/31/2022,17
19254,48126,71,6/1/2023,37
19255,16025,21,9/5/2022,29
19256,35916,3,7/5/2022,16
19257,26343,31,4/17/2023,39
19258,44906,15,1/1/2021,24
19259,1501,79,12/17/2021,39
19260,15954,48,9/4/2022,39
19261,4127,80,7/6/2023,19
19262,1579,2,4/29/2023,25
19263,42770,24,2/5/2023,50
19264,48855,82,2/19/2021,23
19265,42929,83,6/3/2020,18
19266,9147,2,1/19/2023,12
19267,9809,97,11/27/2022,31
19268,41125,6,2/1/2020,19
19269,13042,62,11/25/2021,38
19270,28446,46,2/2/2023,13
19271,47865,84,11/17/2020,20
19272,34341,77,10/17/2022,41
19273,41552,2,6/11/2022,34
19274,24404,40,11/26/2023,34
19275,23720,94,5/7/2022,9
19276,10250,92,5/6/2023,47
19277,37964,8,12/17/2022,9
19278,43890,85,10/25/2023,41
19279,49275,78,10/14/2021,2
19280,41646,11,12/21/2020,8
19281,40135,9,10/28/2022,3
19282,37815,9,7/11/2023,16
19283,39861,16,2/25/2020,10
19284,41553,32,6/6/2020,15
19285,24956,26,7/3/2022,18
19286,47528,99,12/28/2021,49
19287,31349,2,10/3/2022,29
19288,5092,39,12/11/2020,24
19289,44815,18,9/18/2022,32
19290,43234,6,6/10/2023,17
19291,48866,47,11/13/2020,14
19292,35316,48,5/7/2023,4
19293,3405,97,11/4/2022,44
19294,39382,32,4/15/2023,18
19295,28950,7,1/18/2022,47
19296,7651,51,6/26/2023,39
19297,34762,100,6/3/2023,11
19298,18743,99,10/25/2022,2
19299,1073,78,5/16/2022,5
19300,9039,70,9/25/2021,38
19301,15941,40,9/9/2020,8
19302,25419,6,12/18/2022,23
19303,33786,29,4/6/2021,27
19304,12100,96,12/18/2020,50
19305,19637,77,10/12/2021,15
19306,7464,49,6/18/2023,22
19307,43051,93,3/12/2020,39
19308,41328,2,3/21/2020,39
19309,32783,66,8/18/2021,11
19310,36188,11,8/1/2023,19
19311,34265,14,2/14/2021,11
19312,37454,53,8/12/2020,22
19313,23876,61,9/21/2022,25
19314,5294,80,7/24/2021,34
19315,42883,80,5/31/2021,2
19316,22499,73,6/3/2020,39
19317,27512,73,5/4/2021,38
19318,16392,71,7/13/2021,22
19319,21712,58,1/30/2023,26
19320,37568,83,1/10/2020,24
19321,17231,22,10/6/2023,41
19322,20398,11,8/3/2023,35
19323,24296,11,5/31/2020,41
19324,24766,74,10/31/2023,36
19325,35070,7,5/18/2023,25
19326,44723,69,12/8/2020,1
19327,26794,82,12/3/2021,43
19328,12256,78,1/20/2020,9
19329,48270,36,3/20/2020,28
19330,8807,28,5/11/2022,5
19331,41638,44,3/29/2021,11
19332,27264,61,1/11/2021,45
19333,3961,54,1/26/2021,40
